transaction_id,product_type,applicant_id,beneficiary_id,applicant_country,beneficiary_country,currency,amount,issue_date,expiry_date,status,goods_category,amendment_count,document_count,processing_days,discrepancy_flag,delay_flag,counterparty_relationship_years,customer_risk_rating,anomaly_score,anomaly_class,discrepancy_probability,delay_probability,predicted_processing_days,overall_risk_score,overall_risk_level
TF-2026-0000106,COLLECTION,CUST-00300,CP-02606,CA,DE,CNY,622848.23,2026-07-21,2026-10-26,SETTLED,AUTO_PARTS,5,6,10,0,0,6,HIGH,0.490225,NORMAL,0.552173,0.811412,13.47,59.64,MEDIUM
TF-2026-0000107,COLLECTION,CUST-00871,CP-00607,CA,AE,GBP,283967.56,2026-07-15,2026-09-18,SETTLED,AGRICULTURE,0,7,12,0,1,13,LOW,0.514937,NORMAL,0.191992,0.297314,6.69,27.36,LOW
TF-2026-0000108,GUARANTEE,CUST-01076,CP-01600,CA,IN,EUR,171049.91,2025-03-05,2025-06-11,CLOSED,CHEMICALS,3,5,12,1,1,8,HIGH,0.481536,NORMAL,0.448924,0.658852,11.68,49.23,MEDIUM
TF-2026-0000109,EXPORT_LC,CUST-00664,CP-02412,CA,US,GBP,216356.49,2024-12-26,2025-03-09,CLOSED,CHEMICALS,0,3,13,0,1,11,LOW,0.562173,NORMAL,0.269123,0.499474,9.02,46.98,MEDIUM
TF-2026-0000110,COLLECTION,CUST-00861,CP-00264,CA,CN,CNY,555503.48,2026-06-10,2026-10-28,CLOSED,INDUSTRIAL_EQUIPMENT,0,10,8,0,0,12,HIGH,0.543494,NORMAL,0.11484,0.180619,7.1,38.02,LOW
TF-2026-0000111,GUARANTEE,CUST-00462,CP-00825,CA,AE,USD,343891.2,2026-02-28,2026-08-21,ACTIVE,INDUSTRIAL_EQUIPMENT,0,3,2,0,0,9,HIGH,0.547256,NORMAL,0.210478,0.236488,4.68,43.61,MEDIUM
TF-2026-0000112,COLLECTION,CUST-00390,CP-03410,CA,AE,EUR,562902.82,2026-01-12,2026-05-06,SETTLED,AUTO_PARTS,2,5,5,0,0,11,LOW,0.47753,NORMAL,0.408239,0.396754,7.64,28.14,LOW
TF-2026-0000113,COLLECTION,CUST-00473,CP-00211,CA,FR,EUR,476729.9,2024-12-05,2025-02-12,SETTLED,TEXTILES,2,9,9,0,0,7,MEDIUM,0.473202,NORMAL,0.244533,0.334662,8.63,25.31,LOW
TF-2026-0000114,IMPORT_LC,CUST-00693,CP-01727,CA,JP,CNY,163184.37,2025-11-18,2026-04-30,ACTIVE,TEXTILES,2,3,8,0,0,13,HIGH,0.549415,NORMAL,0.201822,0.242506,8.94,43.94,MEDIUM
TF-2026-0000115,IMPORT_LC,CUST-01130,CP-01962,CA,BR,CAD,287393.94,2026-04-02,2026-06-03,ACTIVE,INDUSTRIAL_EQUIPMENT,3,6,9,0,0,9,LOW,0.462292,NORMAL,0.324963,0.429719,10.12,24.93,LOW
TF-2026-0000116,EXPORT_LC,CUST-00881,CP-02873,CA,CN,CAD,489386.99,2025-06-01,2025-09-24,SETTLED,INDUSTRIAL_EQUIPMENT,4,8,9,1,0,5,LOW,0.475368,NORMAL,0.720026,0.55872,11.13,42.75,MEDIUM
TF-2026-0000117,IMPORT_LC,CUST-00260,CP-01797,CA,DE,JPY,249954.47,2026-02-09,2026-04-25,CLOSED,AUTO_PARTS,5,6,16,1,1,1,MEDIUM,0.532059,NORMAL,0.6722,0.833736,14.75,70.05,HIGH
TF-2026-0000118,EXPORT_LC,CUST-01079,CP-01096,CA,JP,CAD,906582.8,2025-09-20,2026-01-20,CLOSED,AGRICULTURE,2,9,9,0,0,8,HIGH,0.486487,NORMAL,0.215732,0.37211,8.8,33.28,LOW
TF-2026-0000119,COLLECTION,CUST-00234,CP-00088,CA,MX,JPY,1014833.84,2025-03-20,2025-07-07,CLOSED,CHEMICALS,3,7,12,1,1,6,MEDIUM,0.471905,NORMAL,0.355277,0.606142,11.77,37.92,LOW
TF-2026-0000120,GUARANTEE,CUST-00065,CP-02219,CA,SG,EUR,882555.59,2025-08-21,2026-01-20,SETTLED,TEXTILES,4,6,11,0,1,4,HIGH,0.485503,NORMAL,0.457977,0.769694,12.06,54.26,MEDIUM
TF-2026-0000121,COLLECTION,CUST-01173,CP-02946,CA,BR,GBP,851638.65,2025-01-08,2025-03-19,SETTLED,ELECTRONICS,3,6,11,0,1,7,HIGH,0.465654,NORMAL,0.307827,0.680012,11.75,43.41,MEDIUM
TF-2026-0000122,GUARANTEE,CUST-00514,CP-03205,CA,FR,CAD,1840761.99,2024-10-13,2025-02-06,ACTIVE,CHEMICALS,2,8,10,0,0,7,LOW,0.502437,NORMAL,0.292575,0.410777,9.99,30.82,LOW
TF-2026-0000123,IMPORT_LC,CUST-00567,CP-02500,CA,JP,USD,309304.95,2025-01-25,2025-04-13,ACTIVE,TEXTILES,2,7,9,0,0,1,MEDIUM,0.489108,NORMAL,0.404342,0.380764,9.9,34.83,LOW
TF-2026-0000124,EXPORT_LC,CUST-00125,CP-02927,CA,CN,USD,477470.88,2025-11-20,2026-02-02,SETTLED,TEXTILES,2,4,14,1,1,5,LOW,0.479237,NORMAL,0.428852,0.628297,11.97,37.16,LOW
TF-2026-0000125,IMPORT_LC,CUST-00669,CP-02487,CA,GB,CNY,267744.21,2025-08-09,2025-10-13,SETTLED,AGRICULTURE,2,10,13,1,1,3,MEDIUM,0.509129,NORMAL,0.612407,0.404716,9.67,47.06,MEDIUM
TF-2026-0000126,EXPORT_LC,CUST-00781,CP-03124,CA,MX,JPY,1216771.13,2024-10-17,2025-04-03,ACTIVE,TEXTILES,4,9,11,0,1,13,HIGH,0.520769,NORMAL,0.313448,0.75823,12.06,58.63,MEDIUM
TF-2026-0000127,EXPORT_LC,CUST-00934,CP-01290,CA,FR,GBP,827898.03,2026-04-16,2026-08-15,CLOSED,TEXTILES,2,4,7,0,0,13,MEDIUM,0.502474,NORMAL,0.325654,0.34409,9.11,34.49,LOW
TF-2026-0000128,EXPORT_LC,CUST-00534,CP-03260,CA,US,GBP,320121.56,2025-10-23,2026-04-13,CLOSED,ELECTRONICS,3,5,15,0,1,3,HIGH,0.484208,NORMAL,0.435812,0.61538,12.13,47.91,MEDIUM
TF-2026-0000129,IMPORT_LC,CUST-00259,CP-00140,CA,BR,JPY,90626.38,2025-05-28,2025-09-02,CLOSED,INDUSTRIAL_EQUIPMENT,3,9,9,0,0,15,LOW,0.569555,NORMAL,0.332657,0.440379,10.57,47.74,MEDIUM
TF-2026-0000130,EXPORT_LC,CUST-00376,CP-02965,CA,GB,CNY,578061.33,2024-12-17,2025-04-21,ACTIVE,AUTO_PARTS,3,9,14,0,1,5,HIGH,0.473872,NORMAL,0.523762,0.637135,11.92,49.38,MEDIUM
TF-2026-0000131,GUARANTEE,CUST-00662,CP-01574,CA,GB,JPY,371995.92,2025-09-20,2026-01-14,SETTLED,ELECTRONICS,2,4,8,0,0,5,MEDIUM,0.480606,NORMAL,0.26886,0.316058,8.86,26.67,LOW
TF-2026-0000132,EXPORT_LC,CUST-00197,CP-00848,CA,GB,CAD,5333393.9,2025-01-24,2025-06-01,CLOSED,ELECTRONICS,4,3,14,0,1,3,LOW,0.61016,HIGH,0.432834,0.787903,13.59,65.17,HIGH
TF-2026-0000133,COLLECTION,CUST-01067,CP-00517,CA,JP,CNY,292188.42,2025-05-05,2025-08-08,ACTIVE,AUTO_PARTS,0,10,10,0,0,9,HIGH,0.540926,NORMAL,0.222604,0.152752,7.83,39.75,LOW
TF-2026-0000134,GUARANTEE,CUST-00079,CP-01776,CA,MX,CNY,55667.63,2026-05-02,2026-07-02,CLOSED,ELECTRONICS,5,3,11,0,1,13,HIGH,0.608604,HIGH,0.417297,0.710355,12.48,71.9,HIGH
TF-2026-0000135,COLLECTION,CUST-00311,CP-01985,CA,GB,USD,795274.18,2026-02-02,2026-05-28,ACTIVE,INDUSTRIAL_EQUIPMENT,5,4,22,0,1,6,MEDIUM,0.506744,NORMAL,0.452336,0.777213,17.94,54.68,MEDIUM
TF-2026-0000136,COLLECTION,CUST-01196,CP-00962,CA,BR,USD,247602.11,2024-10-28,2025-02-27,CLOSED,CHEMICALS,2,6,7,0,0,4,MEDIUM,0.474711,NORMAL,0.394427,0.372356,8.42,31.36,LOW
TF-2026-0000137,GUARANTEE,CUST-00860,CP-01832,CA,AE,USD,200556.82,2025-09-13,2026-02-19,ACTIVE,CHEMICALS,3,8,9,0,0,11,MEDIUM,0.481593,NORMAL,0.447658,0.572452,12.0,41.19,MEDIUM
TF-2026-0000138,GUARANTEE,CUST-00536,CP-02765,CA,DE,GBP,191506.19,2025-09-21,2026-01-21,SETTLED,AUTO_PARTS,3,7,8,0,0,13,LOW,0.491157,NORMAL,0.479124,0.430961,9.92,34.38,LOW
TF-2026-0000139,EXPORT_LC,CUST-00226,CP-02513,CA,GB,CAD,203493.88,2024-11-25,2025-05-02,SETTLED,TEXTILES,5,3,15,0,1,2,MEDIUM,0.561277,NORMAL,0.600665,0.771047,14.62,71.27,HIGH
TF-2026-0000140,EXPORT_LC,CUST-01098,CP-01621,CA,JP,EUR,281904.22,2025-12-21,2026-03-22,CLOSED,INDUSTRIAL_EQUIPMENT,2,9,8,1,0,2,HIGH,0.495581,NORMAL,0.560946,0.379287,9.81,46.11,MEDIUM
TF-2026-0000141,IMPORT_LC,CUST-00558,CP-03072,CA,GB,GBP,1094954.41,2026-04-08,2026-09-12,CLOSED,AUTO_PARTS,1,7,9,0,0,13,MEDIUM,0.498359,NORMAL,0.216434,0.169686,8.12,24.12,LOW
TF-2026-0000142,COLLECTION,CUST-01050,CP-03046,CA,SG,CAD,228975.48,2026-07-20,2026-09-29,SETTLED,ELECTRONICS,2,10,8,0,0,7,MEDIUM,0.500246,NORMAL,0.331745,0.323814,8.67,33.44,LOW
TF-2026-0000143,IMPORT_LC,CUST-00927,CP-00918,CA,CN,USD,1830918.43,2024-12-29,2025-06-10,ACTIVE,AUTO_PARTS,3,8,9,1,0,0,HIGH,0.552958,NORMAL,0.647606,0.327794,9.94,60.99,MEDIUM
TF-2026-0000144,EXPORT_LC,CUST-00121,CP-03144,CA,JP,EUR,231253.33,2025-03-25,2025-08-08,CLOSED,CHEMICALS,1,3,8,0,0,9,LOW,0.527986,NORMAL,0.173999,0.270174,8.43,29.32,LOW
TF-2026-0000145,COLLECTION,CUST-00642,CP-02671,CA,IN,JPY,146923.55,2025-12-14,2026-05-19,ACTIVE,INDUSTRIAL_EQUIPMENT,4,4,16,1,1,9,HIGH,0.5107,NORMAL,0.710413,0.609663,10.66,62.65,MEDIUM
TF-2026-0000146,COLLECTION,CUST-01015,CP-00700,CA,FR,CNY,1283201.95,2024-11-09,2025-01-23,SETTLED,CHEMICALS,4,9,10,0,0,10,MEDIUM,0.510089,NORMAL,0.336248,0.550776,11.24,44.17,MEDIUM
TF-2026-0000147,EXPORT_LC,CUST-00761,CP-02128,CA,SG,EUR,192095.42,2024-12-01,2025-03-24,SETTLED,ELECTRONICS,5,5,17,0,1,5,LOW,0.515394,NORMAL,0.467204,0.844008,14.93,54.91,MEDIUM
TF-2026-0000148,GUARANTEE,CUST-00194,CP-00251,CA,DE,EUR,413804.79,2024-11-11,2025-05-08,ACTIVE,ELECTRONICS,5,6,19,1,1,6,LOW,0.490821,NORMAL,0.607443,0.823139,16.46,51.85,MEDIUM
TF-2026-0000149,IMPORT_LC,CUST-00313,CP-00422,CA,DE,CAD,258411.21,2026-01-03,2026-06-15,SETTLED,AUTO_PARTS,1,9,5,0,0,0,LOW,0.533669,NORMAL,0.322944,0.21898,5.78,33.43,LOW
TF-2026-0000150,IMPORT_LC,CUST-00663,CP-00319,CA,AE,EUR,343062.15,2026-06-20,2026-10-06,SETTLED,CHEMICALS,4,4,19,1,1,10,MEDIUM,0.496185,NORMAL,0.718975,0.722752,15.95,58.03,MEDIUM
TF-2026-0000151,GUARANTEE,CUST-00293,CP-03441,CA,DE,EUR,547804.29,2025-05-22,2025-11-08,ACTIVE,AGRICULTURE,5,4,10,1,0,3,HIGH,0.509386,NORMAL,0.572331,0.512741,12.01,54.71,MEDIUM
TF-2026-0000152,COLLECTION,CUST-00767,CP-00734,CA,IN,USD,187698.27,2026-08-02,2027-01-26,SETTLED,AGRICULTURE,0,7,5,0,0,15,LOW,0.559173,NORMAL,0.145193,0.182042,5.1,31.74,LOW
TF-2026-0000153,IMPORT_LC,CUST-01172,CP-03373,CA,DE,CNY,427974.33,2026-07-12,2026-12-09,ACTIVE,AUTO_PARTS,4,4,13,0,1,11,LOW,0.495076,NORMAL,0.385474,0.772609,13.18,44.5,MEDIUM
TF-2026-0000154,GUARANTEE,CUST-00200,CP-02229,CA,US,CNY,545161.72,2025-11-01,2026-04-02,CLOSED,AGRICULTURE,2,5,10,0,0,12,MEDIUM,0.485485,NORMAL,0.132207,0.329035,9.83,24.05,LOW
TF-2026-0000155,EXPORT_LC,CUST-00547,CP-00344,CA,FR,USD,384334.77,2026-02-17,2026-05-27,ACTIVE,AGRICULTURE,5,9,17,0,1,11,HIGH,0.516255,NORMAL,0.371493,0.741543,14.76,58.7,MEDIUM
TF-2026-0000156,EXPORT_LC,CUST-00651,CP-02422,CA,SG,EUR,860001.83,2024-11-09,2025-02-16,ACTIVE,AUTO_PARTS,3,4,17,0,1,6,MEDIUM,0.482498,NORMAL,0.386565,0.744195,14.47,45.55,MEDIUM
TF-2026-0000157,EXPORT_LC,CUST-00572,CP-00576,CA,SG,USD,288006.03,2025-01-11,2025-03-23,SETTLED,CHEMICALS,2,6,11,0,1,5,LOW,0.470372,NORMAL,0.33553,0.504535,10.86,28.54,LOW
TF-2026-0000158,EXPORT_LC,CUST-00889,CP-01421,CA,DE,JPY,76529.73,2024-10-20,2025-01-21,ACTIVE,ELECTRONICS,4,7,15,1,1,4,HIGH,0.539871,NORMAL,0.673239,0.703674,13.53,72.38,HIGH
TF-2026-0000159,IMPORT_LC,CUST-00661,CP-02873,CA,CN,CAD,2636013.74,2026-04-27,2026-10-20,ACTIVE,AGRICULTURE,1,9,4,0,0,5,MEDIUM,0.539593,NORMAL,0.271686,0.231529,6.15,38.72,LOW
TF-2026-0000160,EXPORT_LC,CUST-00518,CP-02963,CA,IN,GBP,628691.42,2025-07-26,2025-12-30,ACTIVE,TEXTILES,2,3,10,0,0,0,HIGH,0.564023,NORMAL,0.322521,0.388471,9.4,54.91,MEDIUM
TF-2026-0000161,EXPORT_LC,CUST-00616,CP-02445,CA,MX,CAD,162797.19,2024-08-28,2024-11-17,SETTLED,CHEMICALS,0,7,7,0,0,14,MEDIUM,0.547716,NORMAL,0.286092,0.202375,6.17,39.75,LOW
TF-2026-0000162,IMPORT_LC,CUST-00502,CP-00632,CA,IN,CAD,689904.4,2024-09-10,2025-01-18,SETTLED,AUTO_PARTS,3,5,9,0,0,11,HIGH,0.477058,NORMAL,0.369796,0.355297,9.71,35.43,LOW
TF-2026-0000163,GUARANTEE,CUST-00274,CP-01638,CA,CN,GBP,909978.45,2025-09-12,2025-12-09,ACTIVE,TEXTILES,4,4,9,0,0,15,LOW,0.545295,NORMAL,0.386344,0.490179,11.44,47.31,MEDIUM
TF-2026-0000164,COLLECTION,CUST-00159,CP-02645,CA,AE,USD,198225.77,2025-12-20,2026-05-12,SETTLED,ELECTRONICS,2,9,14,1,1,12,LOW,0.505166,NORMAL,0.587857,0.670473,11.7,49.56,MEDIUM
TF-2026-0000165,COLLECTION,CUST-00170,CP-01419,CA,GB,GBP,1495363.16,2024-09-09,2024-11-09,SETTLED,CHEMICALS,0,5,4,0,0,12,LOW,0.536987,NORMAL,0.139421,0.313806,6.86,32.0,LOW
TF-2026-0000166,COLLECTION,CUST-01029,CP-01528,CA,FR,EUR,5131163.52,2025-04-15,2025-09-19,CLOSED,CHEMICALS,0,5,11,0,1,8,LOW,0.584425,NORMAL,0.142859,0.501662,9.53,45.33,MEDIUM
TF-2026-0000167,COLLECTION,CUST-00891,CP-00199,CA,JP,GBP,282771.15,2025-04-24,2025-08-05,SETTLED,AUTO_PARTS,3,8,16,0,1,12,LOW,0.480352,NORMAL,0.260268,0.666052,13.11,33.59,LOW
TF-2026-0000168,IMPORT_LC,CUST-00229,CP-01464,CA,CN,USD,485670.18,2026-07-06,2026-11-24,ACTIVE,CHEMICALS,0,4,8,0,0,2,LOW,0.517271,NORMAL,0.152104,0.172929,7.35,22.46,LOW
TF-2026-0000169,COLLECTION,CUST-00084,CP-00314,CA,MX,CNY,338221.7,2025-09-12,2026-02-14,CLOSED,AGRICULTURE,5,4,6,1,0,12,LOW,0.52052,NORMAL,0.499937,0.559197,10.64,47.18,MEDIUM
TF-2026-0000170,EXPORT_LC,CUST-01170,CP-01069,CA,BR,USD,695075.46,2025-10-06,2026-01-01,SETTLED,CHEMICALS,5,3,22,1,1,13,LOW,0.553027,NORMAL,0.592431,0.774546,17.7,65.0,HIGH
TF-2026-0000171,GUARANTEE,CUST-00011,CP-01668,CA,IN,USD,100686.87,2026-01-12,2026-04-10,ACTIVE,ELECTRONICS,2,7,3,0,0,15,HIGH,0.553404,NORMAL,0.265857,0.388221,9.52,51.72,MEDIUM
TF-2026-0000172,COLLECTION,CUST-00674,CP-02218,CA,DE,EUR,400572.61,2025-07-10,2025-09-27,SETTLED,CHEMICALS,2,8,11,0,1,2,LOW,0.486101,NORMAL,0.250322,0.650357,11.82,33.97,LOW
TF-2026-0000173,GUARANTEE,CUST-00171,CP-00851,CA,SG,EUR,317196.94,2025-02-16,2025-06-28,SETTLED,CHEMICALS,3,10,17,1,1,7,MEDIUM,0.494921,NORMAL,0.652775,0.634628,13.25,52.65,MEDIUM
TF-2026-0000174,EXPORT_LC,CUST-00433,CP-00454,CA,FR,CNY,26675.6,2025-01-05,2025-04-28,ACTIVE,TEXTILES,3,9,12,0,1,6,MEDIUM,0.578216,NORMAL,0.461489,0.704285,11.29,66.54,HIGH
TF-2026-0000175,GUARANTEE,CUST-00921,CP-00643,CA,GB,CNY,5424522.42,2026-02-12,2026-05-07,SETTLED,AUTO_PARTS,1,4,4,0,0,1,HIGH,0.607295,HIGH,0.288786,0.269181,6.23,52.58,MEDIUM
TF-2026-0000176,IMPORT_LC,CUST-01169,CP-02999,CA,BR,USD,1452602.33,2025-06-20,2025-08-21,SETTLED,AUTO_PARTS,1,10,12,0,1,0,LOW,0.58174,NORMAL,0.204159,0.376094,9.87,42.57,MEDIUM
TF-2026-0000177,IMPORT_LC,CUST-00064,CP-00848,CA,GB,JPY,403275.49,2024-12-29,2025-06-09,ACTIVE,TEXTILES,3,6,14,0,1,3,HIGH,0.473841,NORMAL,0.430022,0.520989,10.89,42.49,MEDIUM
TF-2026-0000178,COLLECTION,CUST-00145,CP-03208,CA,DE,JPY,560548.84,2025-06-11,2025-08-17,CLOSED,AGRICULTURE,5,3,4,0,0,8,LOW,0.53336,NORMAL,0.395438,0.54469,10.28,46.94,MEDIUM
TF-2026-0000179,COLLECTION,CUST-00878,CP-03226,CA,AE,CAD,1336767.43,2026-04-07,2026-09-15,ACTIVE,CHEMICALS,5,5,10,1,0,5,MEDIUM,0.518806,NORMAL,0.749801,0.545401,12.13,58.79,MEDIUM
TF-2026-0000180,GUARANTEE,CUST-00605,CP-02823,CA,CN,EUR,253982.14,2025-05-14,2025-07-31,ACTIVE,TEXTILES,4,7,17,0,1,5,HIGH,0.483311,NORMAL,0.52767,0.640882,13.05,51.33,MEDIUM
TF-2026-0000181,GUARANTEE,CUST-00974,CP-02921,CA,JP,CNY,639945.17,2025-05-19,2025-07-21,ACTIVE,ELECTRONICS,1,5,2,0,0,4,LOW,0.481855,NORMAL,0.14659,0.256221,6.2,16.12,LOW
TF-2026-0000182,COLLECTION,CUST-00977,CP-02534,CA,MX,JPY,605981.04,2026-02-19,2026-07-11,SETTLED,ELECTRONICS,2,9,5,0,0,5,MEDIUM,0.47709,NORMAL,0.250064,0.336952,7.18,26.22,LOW
TF-2026-0000183,EXPORT_LC,CUST-00570,CP-02493,CA,SG,GBP,673252.71,2026-04-12,2026-10-03,CLOSED,ELECTRONICS,4,3,17,0,1,7,HIGH,0.515397,NORMAL,0.475863,0.780226,14.73,62.94,MEDIUM
TF-2026-0000184,IMPORT_LC,CUST-00556,CP-02267,CA,DE,CAD,1707597.47,2025-02-11,2025-05-13,ACTIVE,AGRICULTURE,0,10,1,0,0,11,MEDIUM,0.567668,NORMAL,0.248085,0.196428,3.75,41.43,MEDIUM
TF-2026-0000185,IMPORT_LC,CUST-00272,CP-02141,CA,DE,JPY,158882.05,2025-10-06,2026-03-16,SETTLED,AUTO_PARTS,4,10,8,0,0,4,MEDIUM,0.539053,NORMAL,0.530326,0.701235,13.05,62.79,MEDIUM
TF-2026-0000186,IMPORT_LC,CUST-01192,CP-01761,CA,AE,CNY,900719.77,2026-04-20,2026-09-23,SETTLED,CHEMICALS,1,10,9,0,0,12,HIGH,0.528352,NORMAL,0.21009,0.269702,6.71,40.49,MEDIUM
TF-2026-0000187,GUARANTEE,CUST-01150,CP-02061,CA,SG,USD,571077.0,2025-09-30,2025-12-21,ACTIVE,INDUSTRIAL_EQUIPMENT,3,3,6,0,0,8,HIGH,0.502573,NORMAL,0.330877,0.380396,8.98,40.94,MEDIUM
TF-2026-0000188,EXPORT_LC,CUST-00397,CP-03190,CA,DE,JPY,807573.09,2026-04-23,2026-07-05,SETTLED,AUTO_PARTS,2,8,19,0,1,3,HIGH,0.488272,NORMAL,0.206993,0.525218,12.25,38.77,LOW
TF-2026-0000189,GUARANTEE,CUST-01058,CP-01941,CA,AE,CNY,593734.0,2024-10-12,2025-01-27,SETTLED,ELECTRONICS,2,6,14,0,1,11,HIGH,0.475193,NORMAL,0.177099,0.573169,11.92,36.94,LOW
TF-2026-0000190,COLLECTION,CUST-00012,CP-03123,CA,DE,CNY,114132.07,2025-06-25,2025-12-06,ACTIVE,AUTO_PARTS,1,10,6,0,0,4,LOW,0.538569,NORMAL,0.323206,0.229573,7.51,34.92,LOW
TF-2026-0000191,EXPORT_LC,CUST-01031,CP-01803,CA,JP,EUR,173560.37,2025-11-05,2026-04-13,ACTIVE,AUTO_PARTS,5,10,19,0,1,6,LOW,0.556193,NORMAL,0.374297,0.79256,14.62,59.54,MEDIUM
TF-2026-0000192,COLLECTION,CUST-00583,CP-00455,CA,CN,GBP,108426.64,2025-04-16,2025-07-10,CLOSED,TEXTILES,1,5,6,0,0,2,HIGH,0.529865,NORMAL,0.145636,0.278177,7.51,39.28,LOW
TF-2026-0000193,GUARANTEE,CUST-00045,CP-00576,CA,SG,CNY,4075166.8,2026-06-04,2026-09-13,ACTIVE,CHEMICALS,2,8,13,0,1,5,LOW,0.545112,NORMAL,0.239407,0.641153,11.71,48.16,MEDIUM
TF-2026-0000194,COLLECTION,CUST-00876,CP-01624,CA,DE,CAD,261765.46,2025-04-01,2025-07-06,SETTLED,TEXTILES,4,8,10,0,0,15,HIGH,0.533343,NORMAL,0.483778,0.526456,11.88,58.94,MEDIUM
TF-2026-0000195,IMPORT_LC,CUST-01176,CP-01919,CA,JP,CAD,618052.13,2024-11-26,2025-02-13,CLOSED,AUTO_PARTS,5,9,16,0,1,4,HIGH,0.518005,NORMAL,0.421017,0.826359,14.74,63.54,MEDIUM
TF-2026-0000196,COLLECTION,CUST-00039,CP-00035,CA,FR,USD,303574.05,2025-12-25,2026-05-19,CLOSED,ELECTRONICS,4,8,8,0,0,5,MEDIUM,0.483003,NORMAL,0.437427,0.6952,13.7,45.46,MEDIUM
TF-2026-0000197,IMPORT_LC,CUST-00261,CP-02213,CA,CN,EUR,1495164.21,2025-08-21,2026-02-16,ACTIVE,ELECTRONICS,1,6,9,0,0,8,HIGH,0.498696,NORMAL,0.191601,0.243547,8.49,31.04,LOW
TF-2026-0000198,IMPORT_LC,CUST-00916,CP-01797,CA,DE,JPY,41343.3,2025-06-30,2025-12-23,CLOSED,TEXTILES,0,4,9,0,0,1,MEDIUM,0.60807,HIGH,0.180432,0.19778,7.79,41.85,MEDIUM
TF-2026-0000199,GUARANTEE,CUST-00851,CP-00783,CA,MX,CAD,315220.68,2026-01-09,2026-04-24,ACTIVE,AGRICULTURE,3,3,18,0,1,9,MEDIUM,0.509932,NORMAL,0.454766,0.668582,14.08,51.8,MEDIUM
TF-2026-0000200,COLLECTION,CUST-00966,CP-00065,CA,GB,GBP,460015.08,2025-11-04,2026-04-23,ACTIVE,AUTO_PARTS,0,3,7,0,0,10,LOW,0.545059,NORMAL,0.206335,0.226991,5.9,32.66,LOW
TF-2026-0000201,EXPORT_LC,CUST-01063,CP-00621,CA,DE,GBP,190994.86,2024-09-27,2025-01-06,CLOSED,INDUSTRIAL_EQUIPMENT,1,7,5,0,0,0,LOW,0.534653,NORMAL,0.283468,0.157062,5.76,30.32,LOW
TF-2026-0000202,EXPORT_LC,CUST-00324,CP-00411,CA,DE,GBP,311545.85,2026-07-28,2026-11-18,SETTLED,TEXTILES,0,4,9,0,0,14,MEDIUM,0.541067,NORMAL,0.169285,0.114978,7.85,31.88,LOW
TF-2026-0000203,GUARANTEE,CUST-00198,CP-01958,CA,IN,USD,219528.02,2025-03-26,2025-09-15,SETTLED,TEXTILES,1,6,4,0,0,13,LOW,0.496864,NORMAL,0.181953,0.24647,6.1,20.37,LOW
TF-2026-0000204,GUARANTEE,CUST-00270,CP-01344,CA,GB,CNY,339795.8,2025-06-06,2025-08-28,ACTIVE,INDUSTRIAL_EQUIPMENT,0,9,1,0,0,5,MEDIUM,0.51147,NORMAL,0.156789,0.158437,3.37,25.41,LOW
TF-2026-0000205,EXPORT_LC,CUST-01183,CP-01662,CA,BR,EUR,2242409.23,2025-05-07,2025-08-18,SETTLED,ELECTRONICS,4,10,15,0,1,6,MEDIUM,0.557792,NORMAL,0.464658,0.779271,14.44,67.05,HIGH
TF-2026-0000206,IMPORT_LC,CUST-00466,CP-01874,CA,GB,GBP,157653.99,2026-04-21,2026-07-13,CLOSED,CHEMICALS,3,4,13,0,1,5,MEDIUM,0.498745,NORMAL,0.391577,0.521903,10.31,41.78,MEDIUM
TF-2026-0000207,EXPORT_LC,CUST-01153,CP-02174,CA,CN,JPY,77041.01,2025-02-21,2025-08-09,CLOSED,TEXTILES,1,5,7,0,0,7,LOW,0.537403,NORMAL,0.21209,0.301654,7.78,33.83,LOW
TF-2026-0000208,COLLECTION,CUST-01069,CP-01726,CA,IN,EUR,413860.57,2025-04-12,2025-09-04,CLOSED,AGRICULTURE,0,4,8,0,0,10,LOW,0.517112,NORMAL,0.195045,0.164413,5.87,23.41,LOW
TF-2026-0000209,COLLECTION,CUST-00329,CP-03132,CA,CN,GBP,350433.01,2025-12-07,2026-02-22,SETTLED,CHEMICALS,3,6,11,1,1,15,MEDIUM,0.519149,NORMAL,0.388114,0.648001,11.24,51.61,MEDIUM
TF-2026-0000210,GUARANTEE,CUST-01074,CP-00421,CA,JP,GBP,557353.88,2024-11-07,2025-03-05,CLOSED,ELECTRONICS,2,4,13,0,1,13,HIGH,0.497405,NORMAL,0.222255,0.40238,9.98,37.17,LOW
TF-2026-0000211,IMPORT_LC,CUST-00956,CP-01745,CA,CN,GBP,56519.89,2024-12-21,2025-06-09,CLOSED,AGRICULTURE,2,6,8,0,0,11,LOW,0.548083,NORMAL,0.222596,0.20952,7.41,33.16,LOW
TF-2026-0000212,GUARANTEE,CUST-00860,CP-02732,CA,MX,JPY,176738.73,2025-11-28,2026-03-30,CLOSED,TEXTILES,3,7,11,1,1,8,MEDIUM,0.475793,NORMAL,0.649551,0.653509,11.31,49.01,MEDIUM
TF-2026-0000213,EXPORT_LC,CUST-00739,CP-02377,CA,BR,GBP,1145796.14,2024-09-23,2025-03-12,CLOSED,TEXTILES,5,3,10,0,0,8,HIGH,0.551066,NORMAL,0.56487,0.599038,13.05,67.65,HIGH
